id,count
0,121.62673
1,186.52583
2,40.809258
4,34.599255
5,24.2155
10,146.24603
11,281.17346
12,266.8354
15,18.523197
17,146.25494
18,287.66312
23,210.84702
25,69.76299
26,39.46666
31,160.22441
39,128.20267
40,25.72795
41,156.25583
42,365.0024
43,135.27884
51,203.99371
52,111.05878
54,26.323479
60,113.03121
61,86.51225
62,73.74799
63,41.58302
65,125.55636
66,122.51053
68,145.28175
71,60.892746
80,27.122107
82,77.3724
94,92.39494
98,323.01746
101,19.586206
102,127.26153
107,110.876755
112,264.10648
113,69.076546
115,36.29805
116,163.56651
120,199.91756
121,74.07218
122,323.81863
132,207.21404
143,51.175587
147,72.91188
150,48.868664
151,79.94829
152,212.42691
153,110.10745
155,60.636497
156,80.37239
159,208.17418
161,133.19778
163,60.31477
177,153.99794
186,15.437877
188,26.383955
190,83.72462
191,100.49831
192,278.28937
195,272.27783
200,158.77975
209,318.42712
210,7.9233027
211,220.59003
214,71.14612
215,27.865862
218,103.49218
219,40.084732
222,190.74768
225,9.402493
228,328.37415
236,231.29057
241,37.102333
242,149.26167
243,227.97415
245,28.064943
247,251.84244
251,123.54592
252,80.542564
253,93.84361
254,97.12774
258,328.51828
260,55.12418
261,127.43565
265,115.20086
266,245.18263
267,289.22375
269,143.38535
270,70.11854
275,122.92003
278,55.20016
279,75.61166
286,101.785065
287,36.06772
288,225.32129
289,134.05804
293,24.544004
294,151.18158
297,16.50758
302,103.28112
303,31.772148
304,22.100494
307,102.804855
309,11.874263
311,168.42667
312,71.72045
314,171.82753
315,223.14713
319,168.7881
322,130.18707
323,74.06115
325,98.201675
327,232.57025
330,32.446316
332,217.55746
333,35.471493
338,99.35659
341,120.40142
345,184.45468
348,107.65792
349,51.895035
350,120.17763
352,62.731125
355,19.83674
356,263.7071
358,37.37142
363,123.23792
369,110.87002
371,57.7776
372,106.218025
375,242.96439
380,121.66968
388,61.673817
391,131.36206
392,222.34538
393,376.42978
394,219.76443
396,10.007127
401,19.181196
407,79.494446
409,93.27234
410,127.25454
416,99.637856
418,131.08157
420,148.97185
421,237.64714
422,104.09542
424,277.5672
428,297.75192
429,199.1336
431,120.60869
435,6.573335
439,94.01132
441,-2.5057945
447,91.00081
449,96.239944
451,140.35213
452,20.649858
454,197.40796
458,182.56587
463,78.66205
467,13.939268
470,164.18294
471,140.10475
474,230.79506
478,25.333439
483,134.09125
484,127.3398
485,101.22771
486,83.378044
491,80.87914
494,133.75775
495,234.27261
497,192.67305
499,144.8803
515,78.43583
518,170.19336
521,199.35094
525,134.14331
529,295.52682
532,107.738014
534,97.7221
540,115.36732
544,284.19168
547,132.55898
549,45.307377
563,36.219746
564,123.62556
567,102.47313
572,106.95861
577,112.025215
578,230.58443
585,277.5388
588,135.95154
589,96.9318
590,112.60757
592,8.659403
594,165.9409
596,12.152473
598,356.87845
599,122.4316
605,21.026955
606,104.141365
607,257.61737
608,212.90253
609,70.46003
610,295.62363
611,203.45305
614,146.737
615,220.80885
616,233.22565
617,110.64622
618,250.56099
624,105.141106
629,90.56026
631,104.30117
633,103.17941
637,18.232235
638,112.66372
643,55.53661
644,128.21
645,46.96067
646,200.23517
648,165.99034
650,23.443537
651,206.39455
652,258.52136
656,97.52203
657,22.970259
659,93.57261
660,202.37914
662,108.22569
665,396.06714
675,316.98428
681,152.76627
682,160.96597
685,30.989454
686,202.0206
689,21.813509
696,153.41388
703,123.19319
704,83.93017
705,114.21313
714,237.79285
717,116.05889
718,15.321436
720,104.6917
721,244.18298
723,226.97095
726,199.8545
728,129.59537
730,230.14276
731,42.947
734,404.83926
737,71.13092
738,35.927765
745,127.45271
746,20.037788
749,213.34454
752,21.286894
753,130.94717
758,259.33582
765,17.59347
766,220.50166
768,83.964485
769,156.12537
774,181.59372
775,85.3868
781,42.9786
784,305.9573
794,21.739676
795,224.88516
796,87.31382
802,146.91608
803,216.11151
805,23.272518
806,232.92104
807,103.472206
809,15.219271
810,182.05981
812,179.4385
814,110.86559
818,249.84515
819,121.819244
825,55.340824
836,104.47029
839,126.23009
847,279.52643
848,173.21559
851,101.15418
852,165.47705
853,1.2588613
857,140.15782
858,50.71533
859,228.21149
861,7.6822495
867,85.49767
870,200.72647
871,176.3861
872,240.99957
874,342.477
881,228.10197
886,148.26434
890,57.008102
895,160.18011
899,90.40727
900,287.5908
901,247.76239
902,216.25241
903,45.571632
913,293.3364
918,175.61438
923,74.20633
924,32.3677
926,28.015318
927,32.397907
930,229.85875
934,32.604496
937,91.754654
939,163.15141
941,106.87066
942,329.63452
946,246.3805
950,102.57611
953,95.62382
959,87.11713
961,20.279062
962,120.798874
964,110.724365
969,165.8743
971,143.56256
976,35.045303
978,263.6485
980,220.45232
981,156.64417
990,305.96948
993,3.8131776
996,17.776127
998,300.41205
999,166.22147
1006,101.282005
1008,12.72144
1013,40.905514
1015,97.068535
1016,97.85564
1022,271.65555
1026,179.86299
1028,224.54924
1031,61.971596
1034,49.061184
1037,130.4654
1040,56.34523
1042,14.949539
1046,27.434896
1048,100.698586
1049,123.10233
1050,79.58428
1051,228.29182
1052,217.36902
1055,204.4963
1060,142.35092
1064,33.203396
1066,48.190426
1071,102.85803
1073,-1.9178005
1089,164.76602
1091,88.94211
1092,87.688774
1093,221.32477
1096,283.73007
1097,210.32156
1098,22.218588
1099,66.467064
1102,181.0544
1107,107.440384
1109,45.148277
1111,123.71433
1112,134.96098
1114,316.7606
1116,265.16885
1117,83.65956
1118,61.450424
1122,170.61617
1124,140.08176
1127,100.5511
1133,197.51271
1134,51.18495
1135,87.90363
1139,261.46683
1143,43.536247
1150,117.848045
1151,123.844505
1153,274.4276
1155,36.30858
1162,39.033142
1163,160.8591
1166,5.3077264
1171,102.51095
1172,7.7149696
1173,266.0646
1174,88.09283
1177,137.23366
1178,203.02998
1184,181.3319
1185,103.203735
1186,91.72371
1187,107.87699
1188,227.70274
1191,141.9753
1207,110.81855
