id,count
0,99.89284118953323
1,225.61953134024975
2,93.76911418840614
4,109.18454762979586
5,114.9977076488559
10,129.55371420488757
11,155.29818096604413
12,220.70245391573906
15,78.87569723510454
17,54.98449062005639
18,226.79437677514585
23,219.26399850628985
25,169.82586169119293
26,84.83892016225484
31,221.82342453790295
39,188.05691572735407
40,58.107773877395644
41,178.36011122212915
42,254.08547319917216
43,186.6918222039701
51,221.0328314441217
52,72.8932484236562
54,98.27594741996326
60,185.05758685789908
61,198.60212636526853
62,168.13201765613314
63,43.8895231864887
65,133.8940334505404
66,144.01693658668023
68,189.31318749537883
71,70.38578510174544
80,86.62688789383081
82,111.6723057855777
94,203.28729747385847
98,201.74479788357684
101,86.98414486014902
102,197.09306173936773
107,140.3011470080154
112,226.32626811697423
113,84.49798609520779
115,63.09933309926603
116,164.89749436371068
120,100.89287481425198
121,79.22454672896241
122,229.63006961427118
132,190.1265829228028
143,77.49933512073882
147,98.98665074020478
150,58.14774424249917
151,70.24949044364129
152,222.2917359301328
153,105.81938644703224
155,87.80053926905957
156,141.8613844475271
159,209.29774468259274
161,101.9259249512521
163,89.64897725065266
177,185.0972411251754
186,87.77305762115911
188,77.32297805466594
190,101.00114504425714
191,93.31024277443369
192,176.3881790540051
195,221.5241839273525
200,196.87335143139086
209,220.03115321912003
210,75.05901462798174
211,228.98726779217117
214,186.85175042051048
215,94.57882253072852
218,153.87519271360952
219,49.23519281193809
222,104.89505889352996
225,67.03747373203112
228,234.63930581672133
236,209.02608041150245
241,90.74067812248292
242,190.9052962469977
243,221.6455603291427
245,98.30351649334479
247,226.43035426557418
251,200.02720503641387
252,93.7754028255094
253,72.58482805445247
254,77.10061277210461
258,202.66174160420428
260,85.85533810139036
261,190.8283817013115
265,77.26070727575588
266,226.49652638179657
267,198.394694618693
269,182.90790809596274
270,101.58348751197163
275,155.39878300341547
278,96.61768121776585
279,47.983928576496666
286,127.39341870356778
287,75.60543222455333
288,209.61730527568238
289,189.53518847648002
293,89.24283880182749
294,171.4291607721159
297,20.0984407601254
302,118.92144096834916
303,74.3444406738332
304,120.96486066767291
307,160.60748832557317
309,74.23287046579783
311,214.29315645351437
312,175.72892333568802
314,219.98704533868744
315,216.28516163293853
319,198.52329353959806
322,161.16631113071185
323,90.44149596216307
325,190.44556685367746
327,226.37527809781955
330,70.47723522612013
332,210.52176736686613
333,89.91111312072563
338,174.39440647529858
341,84.49289913641358
345,179.6696305730178
348,169.1255474561005
349,104.9459516248089
350,137.81453615464943
352,68.23231917438218
355,43.42500783603879
356,212.15915902441702
358,85.41097116734512
363,195.1469060177477
369,200.65929701081876
371,61.466446901449814
372,199.79832297247498
375,232.15966574749513
380,187.83176889116544
388,81.331189648884
391,235.42273738405135
392,192.07184123491322
393,225.51980738985065
394,95.63404480982122
396,80.20609390184877
401,67.25732412876245
407,51.424061184847716
409,92.29216052989797
410,146.29631444814294
416,117.77482688278509
418,130.5534490795356
420,198.26455048373919
421,218.94868168800053
422,203.1637491409416
424,219.42375892856802
428,198.29171399144417
429,215.97770576164544
431,182.88295048869884
435,26.976110482483534
439,126.24059674703297
441,69.19437542472366
447,83.98139417828081
449,202.58216354503605
451,207.28327309476776
452,97.78127704590212
454,167.72435733196977
458,218.49002394421012
463,192.56122764961083
467,80.89326168149312
470,168.77838252408822
471,173.37939195999053
474,222.87178153730747
478,104.50869870822753
483,113.09427279993814
484,159.7793513890898
485,96.879422603008
486,179.8747428274873
491,137.46939612262713
494,99.93780242474143
495,198.04515696653965
497,194.36015085931496
499,213.705032426618
515,146.60819112523262
518,194.70658973009114
521,111.03364615353168
525,239.46646658292468
529,208.7954004437055
532,193.3165659752442
534,77.63870916622837
540,76.16231423318756
544,230.1460617397081
547,198.61345474494192
549,90.37985667708374
563,67.6076935557415
564,214.37224569569207
567,119.53989884571617
572,162.36014589524854
577,179.71590021900334
578,221.38799911561193
585,213.73278194164413
588,202.84200974407497
589,178.25542412343447
590,143.7516913889895
592,87.80051216618288
594,166.3931956882758
596,83.08054652644812
598,208.99774174342468
599,188.46972131902947
605,95.89080981578998
606,178.47583465148801
607,199.77481998289858
608,199.5485686730172
609,91.09772041348414
610,208.2439622957301
611,117.52814085457136
614,166.54125690434273
615,184.75845890034958
616,215.01223715055704
617,168.06582566529778
618,181.02479559437404
624,118.818028197609
629,205.69084678014838
631,109.27751530531388
633,96.29264202195547
637,87.97375642143787
638,151.92789383727325
643,62.96928007613795
644,191.19590772416495
645,79.82773433653809
646,175.0349268731395
648,172.5932630630311
650,93.78966370726765
651,108.32907975181125
652,232.610046116101
656,180.65189120408235
657,106.27195053655397
659,71.60574671175021
660,164.11006489558633
662,161.57238857736036
665,220.41042715646768
675,262.0710013950734
681,187.98134891824634
682,195.41752080373834
685,78.62544414168728
686,200.44322628928205
689,82.17853841643024
696,170.68334048987873
703,194.28049386400062
704,132.0021281893077
705,178.77947088601707
714,195.15344193649224
717,82.11558900172402
718,87.47214330392465
720,87.52374157584781
721,223.67923770143676
723,198.19279837734524
726,102.93055618871396
728,188.32940241811525
730,108.4597897491946
731,99.85214187396839
734,226.2862097761742
737,63.92501615108134
738,82.17057889915482
745,205.72582410167092
746,86.21908018395457
749,190.90447409059334
752,72.85756810878641
753,94.92286275292294
758,197.9961997400705
