id,count
0,83.0
1,247.0
2,70.0
4,30.0
5,71.0
10,113.0
11,157.0
12,370.0
15,46.0
17,132.0
18,295.0
23,258.0
25,103.0
26,47.0
31,192.0
39,144.0
40,27.0
41,170.0
42,380.0
43,196.0
51,195.0
52,77.0
54,20.0
60,121.0
61,139.0
62,102.0
63,28.0
65,100.0
66,120.0
68,118.0
71,80.0
80,30.0
82,69.0
94,140.0
98,244.0
101,39.0
102,132.0
107,85.0
112,224.0
113,80.0
115,51.0
116,116.0
120,128.0
121,71.0
122,328.0
132,199.0
143,86.0
147,67.0
150,14.0
151,88.0
152,202.0
153,92.0
155,181.0
156,59.0
159,151.0
161,111.0
163,47.0
177,165.0
186,17.0
188,18.0
190,85.0
191,82.0
192,272.0
195,315.0
200,139.0
209,321.0
210,15.0
211,215.0
214,143.0
215,23.0
218,105.0
219,33.0
222,149.0
225,15.0
228,307.0
236,164.0
241,38.0
242,150.0
243,216.0
245,18.0
247,249.0
251,117.0
252,69.0
253,83.0
254,92.0
258,306.0
260,49.0
261,133.0
265,88.0
266,285.0
267,318.0
269,186.0
270,68.0
275,100.0
278,39.0
279,86.0
286,94.0
287,27.0
288,235.0
289,144.0
293,20.0
294,116.0
297,34.0
302,127.0
303,84.0
304,67.0
307,104.0
309,19.0
311,164.0
312,115.0
314,192.0
315,191.0
319,150.0
322,109.0
323,66.0
325,114.0
327,236.0
330,40.0
332,165.0
333,18.0
338,100.0
341,118.0
345,181.0
348,102.0
349,49.0
350,114.0
352,45.0
355,17.0
356,230.0
358,53.0
363,119.0
369,189.0
371,17.0
372,148.0
375,305.0
380,116.0
388,43.0
391,121.0
392,263.0
393,372.0
394,223.0
396,26.0
401,37.0
407,78.0
409,99.0
410,120.0
416,107.0
418,116.0
420,159.0
421,162.0
422,116.0
424,285.0
428,367.0
429,221.0
431,151.0
435,14.0
439,100.0
441,15.0
447,82.0
449,133.0
451,133.0
452,18.0
454,194.0
458,214.0
463,124.0
467,15.0
470,236.0
471,177.0
474,289.0
478,16.0
483,128.0
484,123.0
485,93.0
486,128.0
491,99.0
494,96.0
495,245.0
497,217.0
499,154.0
515,113.0
518,218.0
521,203.0
525,146.0
529,251.0
532,125.0
534,79.0
540,98.0
544,301.0
547,203.0
549,43.0
563,37.0
564,158.0
567,127.0
572,103.0
577,112.0
578,232.0
585,377.0
588,123.0
589,111.0
590,104.0
592,16.0
594,234.0
596,16.0
598,379.0
599,142.0
605,38.0
606,119.0
607,268.0
608,216.0
609,65.0
610,287.0
611,199.0
614,125.0
615,202.0
616,241.0
617,127.0
618,251.0
624,120.0
629,133.0
631,96.0
633,101.0
637,23.0
638,99.0
643,69.0
644,143.0
645,37.0
646,207.0
648,182.0
650,39.0
651,211.0
652,273.0
656,113.0
657,18.0
659,108.0
660,185.0
662,100.0
665,364.0
675,335.0
681,140.0
682,231.0
685,19.0
686,154.0
689,22.0
696,154.0
703,149.0
704,95.0
705,115.0
714,237.0
717,106.0
718,14.0
720,54.0
721,227.0
723,227.0
726,202.0
728,133.0
730,227.0
731,27.0
734,344.0
737,72.0
738,16.0
745,146.0
746,24.0
749,235.0
752,21.0
753,168.0
758,214.0
765,16.0
766,207.0
768,88.0
769,231.0
774,122.0
775,93.0
781,52.0
784,340.0
794,18.0
795,279.0
796,83.0
802,150.0
803,234.0
805,33.0
806,288.0
807,97.0
809,14.0
810,168.0
812,206.0
814,123.0
818,246.0
819,182.0
825,56.0
836,101.0
839,129.0
847,261.0
848,182.0
851,115.0
852,147.0
853,35.0
857,163.0
858,47.0
859,248.0
861,21.0
867,104.0
870,214.0
871,201.0
872,180.0
874,356.0
881,173.0
886,137.0
890,52.0
895,150.0
899,89.0
900,277.0
901,258.0
902,189.0
903,45.0
913,252.0
918,176.0
923,107.0
924,39.0
926,25.0
927,19.0
930,218.0
934,27.0
937,125.0
939,136.0
941,85.0
942,387.0
946,296.0
950,97.0
953,86.0
959,84.0
961,27.0
962,96.0
964,52.0
969,173.0
971,137.0
976,47.0
978,242.0
980,244.0
981,129.0
990,382.0
993,20.0
996,20.0
998,344.0
999,183.0
1006,114.0
1008,15.0
1013,27.0
1015,104.0
1016,118.0
1022,323.0
1026,210.0
1028,242.0
1031,88.0
1034,46.0
1037,129.0
1040,67.0
1042,18.0
1046,18.0
1048,99.0
1049,107.0
1050,68.0
1051,205.0
1052,238.0
1055,223.0
1060,160.0
1064,27.0
1066,80.0
1071,103.0
1073,15.0
1089,159.0
1091,106.0
1092,50.0
1093,242.0
1096,339.0
1097,227.0
1098,18.0
1099,33.0
1102,226.0
1107,107.0
1109,47.0
1111,156.0
1112,113.0
1114,293.0
1116,291.0
1117,112.0
1118,108.0
1122,129.0
1124,143.0
1127,128.0
1133,209.0
1134,37.0
1135,152.0
1139,314.0
1143,51.0
1150,122.0
1151,107.0
1153,281.0
1155,26.0
1162,26.0
1163,208.0
1166,21.0
1171,90.0
1172,14.0
1173,231.0
1174,80.0
1177,102.0
1178,139.0
1184,205.0
1185,103.0
1186,126.0
1187,210.0
1188,281.0
1191,159.0
1207,118.0
1213,47.0
1215,133.0
1223,158.0
1227,112.0
1236,53.0
1237,50.0
1238,20.0
1241,26.0
1248,17.0
1250,45.0
1251,148.0
1253,121.0
1255,102.0
1257,158.0
1261,125.0
1262,371.0
1265,121.0
1273,161.0
1277,276.0
1278,109.0
1280,121.0
1284,213.0
1285,340.0
1288,34.0
1295,94.0
1297,382.0
1299,244.0
1304,145.0
1308,44.0
1310,98.0
1311,117.0
1314,85.0
1315,97.0
1318,32.0
1320,335.0
1321,297.0
1322,234.0
1330,112.0
1333,153.0
